665, 972
665, 971
665, 970
665, 969
665, 968
664, 968
663, 968
662, 968
662, 967
662, 966
663, 966
662, 966
662, 965
662, 964
662, 963
661, 963
660, 964
659, 964
658, 964
658, 963
657, 963
656, 963
655, 963
654, 963
653, 963
652, 963
651, 963
650, 963
649, 963
648, 963
647, 963
646, 963
46, 17
645, 963
644, 963
45, 17
643, 963
44, 17
43, 17
42, 17
41, 17
40, 17
40, 16
39, 16
38, 16
38, 15
37, 15
38, 15
39, 15
642, 963
641, 963
640, 963
39, 14
40, 14
639, 963
41, 14
638, 963
41, 13
40, 13
39, 12
38, 12
38, 11
639, 963
38, 10
639, 962
638, 962
638, 961
638, 962
638, 963
638, 964
639, 964
639, 963
639, 964
639, 963
639, 964
640, 964
639, 964
639, 963
638, 963
638, 962
638, 961
639, 961
639, 960
638, 960
638, 961
638, 962
637, 962
637, 963
636, 963
635, 963
636, 963
636, 962
635, 963
635, 962
634, 962
634, 963
633, 963
633, 962
633, 963
633, 962
633, 961
634, 961
633, 961
633, 960
633, 959
633, 958
633, 957
633, 956
633, 955
633, 954
633, 953
633, 954
634, 953
633, 953
633, 952
634, 952
633, 952
633, 951
633, 950
633, 949
633, 948
633, 947
633, 946
633, 945
633, 946
633, 947
633, 948
633, 949
633, 950
633, 951
633, 952
633, 953
633, 954
633, 955
633, 956
633, 957
633, 958
633, 959
633, 960
633, 961
633, 962
633, 963
632, 964
632, 965
632, 966
631, 966
631, 967
630, 968
630, 969
629, 969
629, 970
630, 970
629, 970
629, 969
630, 969
630, 968
630, 967
631, 967
631, 966
630, 966
631, 966
631, 965
632, 965
632, 964
633, 963
633, 962
633, 961
633, 960
633, 959
633, 958
633, 957
633, 956
633, 955
633, 954
633, 953
633, 952
633, 951
633, 950
633, 949
633, 948
633, 947
633, 946
633, 945
633, 944
633, 943
633, 942
633, 941
633, 940
633, 939
633, 938
633, 937
633, 936
633, 935
633, 934
633, 933
633, 932
633, 931
633, 930
633, 929
633, 928
633, 927
634, 927
634, 926
634, 925
634, 924
635, 924
635, 923
635, 922
635, 921
635, 920
635, 919
635, 918
635, 917
634, 917
635, 916
635, 915
634, 915
634, 914
634, 915
634, 914
635, 914
635, 913
636, 912
636, 911
637, 911
637, 910
637, 909
637, 908
638, 908
638, 907
638, 906
638, 905
638, 904
638, 903
638, 902
638, 901
638, 900
638, 899
638, 898
638, 897
637, 897
637, 896
637, 895
637, 894
638, 894
638, 893
638, 892
638, 891
639, 891
639, 890
639, 889
639, 888
639, 887
639, 886
639, 885
640, 885
640, 884
640, 883
639, 882
639, 881
639, 880
638, 880
638, 879
638, 878
637, 878
638, 879
637, 879
637, 878
636, 878
635, 878
634, 878
633, 878
632, 878
632, 877
632, 876
633, 876
633, 875
633, 874
634, 874
635, 873
636, 873
637, 873
637, 874
638, 874
638, 875
638, 876
638, 877
637, 877
637, 877
638, 877
638, 877
638, 878
638, 876
638, 877
638, 879
637, 877
637, 879
637, 880
637, 878
638, 878
638, 879
637, 881
638, 880
638, 881
638, 882
637, 882
638, 883
638, 884
637, 883
638, 885
637, 884
638, 886
637, 885
638, 887
638, 885
638, 886
638, 888
638, 889
638, 887
638, 890
638, 891
638, 892
638, 886
638, 893
638, 885
638, 894
638, 884
638, 895
639, 895
639, 896
638, 883
639, 897
638, 882
639, 898
638, 881
639, 899
638, 880
639, 900
638, 879
638, 900
638, 901
638, 878
638, 902
638, 877
638, 903
638, 876
638, 904
638, 875
638, 905
638, 874
638, 906
637, 874
637, 906
637, 907
637, 873
637, 908
636, 873
636, 874
637, 909
635, 874
634, 874
633, 874
633, 875
638, 909
632, 875
638, 908
632, 876
639, 907
631, 876
631, 877
639, 906
631, 878
630, 878
639, 905
638, 904
629, 878
638, 903
638, 902
628, 878
638, 901
627, 877
638, 900
638, 899
626, 877
638, 898
626, 876
638, 897
625, 876
638, 896
625, 875
638, 895
624, 874
638, 894
624, 873
623, 873
638, 893
622, 873
621, 873
620, 873
619, 873
618, 873
617, 873
638, 892
616, 873
615, 874
638, 891
614, 874
613, 874
638, 890
612, 874
638, 889
611, 874
638, 888
611, 873
610, 873
638, 887
609, 873
638, 886
608, 873
638, 885
607, 873
638, 884
606, 873
638, 883
606, 874
638, 882
605, 874
638, 881
604, 874
638, 880
603, 874
638, 879
638, 878
602, 874
638, 877
601, 874
638, 876
600, 874
637, 875
599, 874
636, 874
598, 874
635, 874
597, 874
596, 874
634, 874
633, 875
633, 876
632, 876
632, 877
631, 878
630, 878
629, 878
628, 878
628, 877
627, 877
596, 875
627, 876
626, 876
626, 875
625, 875
624, 875
623, 875
622, 875
621, 875
620, 875
619, 875
618, 875
617, 875
595, 875
616, 875
616, 874
615, 874
594, 875
614, 874
613, 874
612, 874
611, 874
610, 874
594, 874
609, 874
608, 874
595, 873
607, 874
595, 872
606, 874
605, 874
595, 871
604, 874
603, 874
595, 872
602, 874
595, 873
602, 873
601, 873
595, 874
600, 873
595, 873
599, 873
598, 873
595, 872
597, 873
595, 871
596, 873
594, 871
594, 870
595, 873
595, 872
595, 870
595, 869
595, 871
596, 869
595, 870
595, 869
595, 871
595, 872
595, 873
595, 874
596, 874
597, 874
596, 869
598, 874
596, 868
599, 874
600, 874
597, 868
601, 874
598, 868
602, 874
603, 874
603, 875
599, 868
604, 875
605, 875
605, 876
600, 868
606, 876
606, 877
601, 868
606, 878
606, 879
601, 867
605, 880
602, 867
603, 866
605, 879
605, 878
605, 877
603, 867
605, 876
603, 868
605, 875
604, 868
604, 869
605, 874
604, 870
605, 873
605, 872
604, 871
605, 871
605, 871
606, 871
606, 870
605, 870
605, 869
605, 869
604, 869
605, 868
605, 868
605, 867
605, 867
605, 866
605, 866
605, 865
605, 865
606, 865
606, 864
605, 864
606, 863
605, 863
606, 862
605, 862
606, 861
605, 861
605, 860
606, 860
605, 860
605, 859
605, 859
605, 858
605, 858
605, 857
605, 857
605, 856
604, 856
605, 856
604, 855
604, 854
604, 853
605, 857
604, 852
604, 851
604, 850
605, 849
604, 848
604, 847
606, 857
604, 846
604, 845
605, 845
605, 844
606, 856
605, 856
605, 843
604, 856
604, 855
605, 842
603, 855
602, 855
605, 843
601, 855
600, 855
606, 842
599, 855
598, 855
606, 843
597, 855
606, 842
596, 855
596, 856
606, 841
595, 856
594, 856
606, 842
593, 856
606, 841
592, 856
591, 856
590, 856
605, 842
589, 855
590, 855
605, 843
604, 843
590, 856
604, 844
591, 856
605, 844
592, 856
605, 845
593, 856
594, 856
605, 846
595, 856
605, 847
596, 856
605, 848
597, 856
598, 856
605, 849
606, 849
599, 856
600, 856
601, 856
605, 849
602, 856
606, 849
603, 857
606, 850
604, 857
605, 857
605, 856
605, 855
605, 854
604, 854
604, 853
604, 852
604, 851
606, 849
604, 850
606, 848
604, 849
604, 848
604, 847
604, 846
604, 845
603, 845
602, 845
601, 845
600, 845
38, 10
38, 9
38, 8
38, 7
38, 6
39, 6
39, 5
40, 5
40, 4
40, 3
41, 3
41, 2
41, 1
41, 0
42, -1
42, -2
41, -2
41, -3
40, -3
40, -4
39, -4
39, -5
39, -4
38, -4
38, -5
38, -6
39, -6
39, -7
39, -8
39, -9
39, -10
38, -10
38, -11
37, -11
36, -11
36, -12
35, -12
34, -12
33, -12
32, -12
32, -13
31, -13
30, -13
30, -14
29, -14
29, -15
28, -15
28, -16
27, -16
27, -17
26, -18
26, -19
25, -19
25, -20
25, -21
24, -21
24, -22
24, -23
23, -23
23, -24
23, -25
23, -26
23, -27
23, -28
23, -29
23, -30
23, -31
23, -32
23, -33
22, -34
22, -35
21, -35
21, -36
21, -37
21, -38
21, -39
21, -40
21, -41
21, -42
21, -43
21, -44
21, -45
21, -46
21, -47
20, -47
20, -48
20, -49
21, -49
21, -50
21, -51
22, -51
22, -52
23, -52
23, -53
23, -54
23, -55
23, -56
24, -57
24, -58
24, -59
25, -59
25, -60
25, -61
24, -61
24, -62
24, -63
24, -64
24, -65
24, -66
24, -67
24, -68
24, -69
24, -70
24, -71
24, -72
24, -73
24, -74
24, -75
24, -76
24, -77
24, -78
24, -79
24, -80
24, -81
24, -82
24, -83
24, -84
24, -85
24, -86
24, -87
24, -88
24, -89
24, -90
24, -91
24, -92
24, -93
24, -94
24, -95
24, -96
24, -97
24, -98
24, -99
24, -100
24, -101
24, -102
24, -103
24, -104
24, -105
24, -106
24, -105
24, -104
24, -103
24, -102
24, -101
24, -100
24, -99
24, -98
24, -97
24, -96
24, -95
24, -94
24, -93
24, -92
24, -91
24, -90
24, -89
24, -88
24, -87
24, -86
24, -85
24, -84
24, -83
24, -82
24, -81
24, -80
24, -79
24, -78
24, -77
24, -76
24, -75
24, -74
24, -73
24, -72
24, -71
24, -70
24, -69
24, -68
24, -67
24, -66
24, -65
24, -64
24, -63
24, -62
24, -63
24, -64
24, -65
24, -66
24, -67
24, -68
24, -69
24, -70
24, -71
24, -72
24, -73
24, -74
24, -75
24, -76
24, -77
24, -78
24, -79
24, -80
24, -81
24, -82
24, -83
24, -84
24, -85
24, -86
24, -87
24, -88
24, -89
24, -90
24, -91
24, -92
24, -93
24, -94
24, -95
24, -96
24, -97
24, -98
24, -99
24, -100
24, -101
24, -102
24, -103
24, -104
24, -105
24, -104
24, -103
24, -102
24, -101
24, -100
24, -99
24, -98
24, -97
24, -96
24, -95
24, -94
24, -93
24, -92
24, -91
24, -92
24, -93
24, -94
24, -95
24, -96
24, -97
24, -98
24, -99
24, -100
24, -101
24, -102
24, -103
24, -104
24, -105
24, -104
24, -103
24, -102
24, -101
25, -101
25, -102
26, -102
26, -103
26, -104
26, -105
607, 849
607, 850
607, 851
607, 852
606, 852
606, 853
605, 853
605, 854
606, 854
606, 855
605, 855
605, 856
604, 856
603, 856
602, 856
601, 856
600, 856
599, 855
598, 855
597, 855
596, 855
596, 854
595, 854
594, 854
593, 854
593, 855
592, 855
591, 855
591, 856
590, 856
589, 856
588, 856
587, 856
586, 856
585, 856
584, 856
583, 856
582, 856
581, 856
580, 856
579, 856
578, 856
577, 856
576, 856
575, 856
574, 856
573, 856
573, 855
572, 855
572, 856
572, 857
573, 857
574, 858
574, 859
575, 859
575, 860
576, 861
577, 862
576, 861
576, 860
576, 859
576, 858
576, 857
576, 856
575, 856
576, 856
577, 856
578, 856
579, 856
580, 856
581, 856
582, 856
583, 856
584, 856
585, 856
586, 856
587, 856
588, 856
589, 856
590, 856
591, 856
592, 856
593, 856
594, 856
595, 856
596, 856
597, 856
598, 856
599, 856
600, 856
601, 856
602, 856
603, 856
603, 855
603, 856
602, 856
601, 856
600, 856
599, 856
598, 856
597, 856
596, 856
595, 856
594, 856
593, 856
592, 856
591, 856
590, 856
589, 856
588, 856
587, 856
586, 856
585, 856
584, 856
583, 856
582, 856
581, 856
580, 856
579, 856
578, 856
577, 856
576, 857
575, 857
574, 857
573, 857
572, 857
571, 857
570, 857
569, 857
568, 857
567, 857
566, 857
565, 857
564, 857
563, 857
562, 857
561, 857
560, 857
559, 857
558, 857
557, 857
556, 857
555, 857
554, 857
553, 857
552, 857
551, 857
550, 857
549, 857
548, 857
547, 857
546, 857
545, 857
544, 857
544, 856
543, 856
542, 856
541, 856
540, 856
539, 856
538, 856
537, 856
536, 856
535, 856
534, 856
533, 856
532, 856
531, 856
530, 856
529, 856
528, 856
527, 856
526, 856
525, 856
524, 856
523, 856
522, 856
521, 856
520, 856
519, 857
519, 856
518, 856
517, 856
517, 855
516, 855
515, 855
514, 855
513, 855
512, 855
511, 855
511, 856
510, 856
509, 856
508, 856
507, 856
507, 857
506, 857
506, 856
505, 856
505, 857
504, 857
503, 857
502, 857
501, 857
501, 856
500, 856
499, 856
499, 857
499, 856
498, 856
498, 855
499, 855
499, 856
500, 856
501, 856
502, 856
501, 856
500, 857
499, 857
498, 857
497, 857
496, 857
495, 857
494, 857
493, 857
492, 857
491, 857
490, 857
489, 857
488, 857
487, 857
486, 857
486, 858
485, 858
485, 859
485, 860
484, 860
484, 859
484, 858
484, 857
484, 856
484, 855
484, 854
484, 853
484, 852
484, 851
484, 850
484, 849
484, 848
485, 848
485, 847
485, 846
485, 845
486, 845
486, 844
487, 844
488, 844
488, 843
489, 843
490, 843
491, 843
492, 843
493, 843
494, 843
495, 843
496, 843
497, 843
498, 843
499, 843
500, 843
501, 843
502, 843
503, 843
504, 843
505, 843
506, 843
507, 843
508, 843
509, 843
510, 843
511, 843
511, 844
512, 844
513, 844
514, 844
514, 843
515, 843
516, 843
517, 843
518, 843
518, 842
518, 841
517, 841
517, 840
517, 839
517, 838
517, 837
517, 836
517, 835
517, 834
517, 833
517, 832
517, 831
517, 830
517, 829
517, 828
518, 829
518, 830
517, 830
517, 829
516, 829
516, 828
516, 827
516, 826
517, 826
517, 825
517, 824
516, 824
516, 823
516, 822
516, 823
516, 824
516, 823
516, 822
516, 821
516, 820
515, 820
515, 819
515, 818
515, 817
515, 816
515, 815
516, 815
516, 814
516, 813
516, 812
516, 811
516, 810
517, 810
517, 809
517, 808
517, 807
517, 806
516, 806
516, 805
516, 804
516, 803
516, 802
516, 801
516, 800
516, 799
516, 798
516, 798
517, 799
516, 799
516, 798
516, 799
516, 800
516, 799
516, 798
516, 797
516, 796
516, 795
516, 794
516, 793
516, 792
515, 792
515, 791
514, 791
514, 790
514, 789
513, 789
513, 788
514, 788
513, 788
514, 788
514, 789
513, 789
513, 788
512, 788
513, 788
512, 788
513, 788
513, 787
513, 788
513, 789
514, 789
515, 789
515, 790
516, 790
516, 791
516, 792
517, 792
517, 793
517, 794
518, 794
518, 795
519, 795
