30, -44
31, -44
32, -44
32, -43
33, -43
34, -43
35, -42
36, -42
37, -41
38, -41
38, -40
39, -40
40, -40
40, -39
41, -39
42, -39
42, -38
43, -38
44, -38
44, -37
45, -37
46, -37
47, -37
48, -37
49, -37
50, -38
51, -38
51, -39
52, -39
53, -40
54, -40
54, -41
55, -41
55, -42
56, -42
56, -43
57, -43
57, -44
58, -44
59, -44
60, -44
61, -44
62, -44
63, -44
64, -44
65, -44
66, -44
67, -44
67, -45
68, -45
69, -45
70, -45
71, -46
72, -46
73, -46
73, -47
74, -47
75, -47
76, -47
77, -47
77, -48
78, -48
79, -48
79, -49
79, -50
80, -50
80, -51
81, -51
81, -52
82, -53
82, -54
83, -54
83, -55
83, -56
84, -56
84, -57
84, -58
85, -59
85, -60
85, -61
86, -61
86, -62
86, -63
86, -64
86, -65
85, -65
85, -66
85, -67
85, -68
85, -69
84, -69
84, -70
84, -71
84, -72
84, -71
84, -70
84, -69
83, -68
83, -67
82, -67
82, -66
81, -66
81, -65
80, -65
80, -64
79, -63
78, -63
78, -62
77, -62
76, -62
75, -61
74, -61
73, -61
72, -60
71, -60
71, -59
70, -59
70, -58
70, -57
69, -56
69, -55
69, -54
68, -54
68, -53
67, -53
67, -52
67, -51
66, -51
66, -50
65, -50
65, -49
64, -49
64, -48
63, -48
63, -47
62, -47
61, -47
61, -46
60, -46
59, -46
58, -46
58, -47
57, -47
56, -47
55, -47
54, -47
53, -47
52, -47
52, -48
51, -48
50, -48
49, -48
48, -48
47, -48
47, -49
46, -49
45, -49
44, -49
43, -49
42, -49
41, -48
41, -47
41, -46
42, -46
42, -45
43, -45
43, -44
44, -44
44, -43
45, -42
45, -41
46, -41
46, -40
47, -39
47, -38
48, -38
49, -37
49, -36
50, -36
51, -35
52, -34
53, -34
53, -33
54, -33
54, -32
55, -32
56, -32
56, -31
57, -31
57, -30
57, -29
58, -29
59, -29
59, -28
60, -28
61, -28
61, -27
62, -27
63, -27
63, -26
64, -26
65, -26
65, -25
66, -25
67, -25
67, -26
68, -26
69, -26
70, -26
71, -26
71, -25
72, -25
72, -24
73, -24
73, -23
74, -23
74, -22
75, -22
75, -21
76, -21
76, -22
77, -22
78, -22
79, -22
80, -22
81, -22
82, -22
82, -23
83, -23
84, -23
85, -23
86, -23
87, -23
88, -23
89, -23
89, -22
90, -22
91, -22
92, -22
92, -21
93, -21
93, -20
94, -20
95, -20
96, -20
96, -19
97, -19
97, -18
98, -18
99, -18
99, -17
100, -17
101, -17
102, -17
103, -17
104, -17
105, -17
106, -17
106, -18
107, -18
108, -18
109, -18
110, -18
111, -18
111, -19
112, -19
113, -19
114, -19
115, -20
116, -20
117, -20
118, -20
118, -21
119, -21
120, -21
120, -22
121, -22
121, -23
122, -24
123, -25
124, -26
124, -27
124, -28
125, -28
125, -29
126, -29
127, -29
128, -29
129, -29
130, -29
131, -29
132, -29
132, -28
133, -28
134, -28
134, -29
135, -29
136, -29
137, -29
137, -30
138, -30
138, -31
139, -31
140, -31
140, -30
141, -30
142, -29
143, -28
144, -28
144, -27
145, -26
146, -26
146, -25
147, -24
148, -23
148, -22
149, -22
150, -21
151, -21
151, -20
152, -20
153, -19
154, -19
154, -18
155, -17
155, -16
156, -16
156, -15
157, -15
157, -14
158, -13
159, -13
160, -13
161, -13
162, -13
163, -13
163, -12
164, -12
165, -12
165, -11
166, -11
167, -11
167, -10
167, -9
168, -9
168, -8
169, -8
169, -7
169, -6
170, -6
170, -5
170, -4
171, -4
171, -3
172, -3
173, -3
173, -2
174, -2
174, -1
175, -1
175, 0
176, 0
177, 0
178, 0
178, 1
179, 1
180, 1
181, 1
181, 0
182, 0
183, 0
184, 0
185, 0
186, 0
187, 0
187, 1
187, 0
186, 0
187, 0
187, 1
186, 1
185, 1
184, 1
183, 1
183, 0
182, 0
181, 0
180, 0
179, 0
179, -1
180, -1
181, -1
182, -1
183, -1
184, -1
185, -1
185, -2
185, -3
185, -4
184, -4
183, -4
182, -4
181, -4
180, -4
180, -5
180, -6
180, -7
179, -7
179, -6
179, -5
179, -4
178, -4
178, -3
177, -3
176, -3
175, -3
174, -3
173, -3
173, -2
172, -2
171, -2
170, -2
170, -3
169, -3
169, -4
168, -4
168, -5
168, -6
168, -7
168, -8
168, -9
168, -10
168, -11
168, -12
168, -13
167, -13
167, -14
167, -15
167, -16
167, -17
167, -18
167, -19
167, -20
168, -20
168, -21
167, -21
167, -22
167, -23
167, -24
167, -25
166, -25
166, -26
165, -26
164, -25
163, -26
162, -26
161, -26
161, -27
160, -27
159, -27
158, -28
157, -28
156, -28
156, -29
155, -29
154, -29
154, -30
153, -30
153, -31
152, -31
152, -32
151, -32
151, -33
150, -33
150, -34
149, -34
149, -35
148, -35
148, -36
147, -36
146, -36
146, -37
145, -37
145, -38
145, -39
145, -40
145, -41
145, -42
144, -42
144, -43
144, -44
143, -44
142, -44
141, -44
140, -44
140, -45
139, -45
139, -46
139, -47
139, -48
139, -49
140, -49
140, -50
140, -51
140, -52
141, -52
141, -53
141, -54
141, -55
142, -55
142, -56
142, -57
142, -58
143, -58
143, -59
143, -60
143, -61
144, -61
144, -62
144, -63
145, -63
145, -64
146, -65
146, -66
146, -67
147, -67
147, -68
147, -69
147, -70
148, -70
148, -71
149, -71
149, -72
150, -72
150, -73
151, -74
152, -75
152, -76
153, -76
153, -77
154, -77
155, -77
155, -78
156, -78
157, -78
157, -79
158, -79
159, -79
160, -80
161, -80
162, -80
163, -81
164, -81
165, -81
166, -81
166, -82
167, -82
168, -82
168, -83
169, -83
170, -83
170, -84
171, -84
171, -85
172, -85
172, -86
173, -86
174, -86
175, -86
176, -86
176, -87
177, -87
178, -87
179, -87
180, -87
181, -87
182, -87
182, -88
183, -88
184, -88
184, -89
185, -89
185, -90
186, -90
187, -90
186, -90
187, -90
188, -90
189, -90
190, -90
191, -90
192, -90
193, -90
194, -90
194, -91
193, -92
192, -92
192, -93
191, -93
190, -93
190, -94
189, -94
188, -95
187, -95
186, -95
185, -95
184, -95
184, -96
185, -96
185, -97
186, -96
187, -96
187, -97
188, -97
189, -97
190, -97
190, -96
191, -96
192, -96
192, -95
192, -94
193, -94
193, -93
192, -93
192, -92
191, -91
190, -91
190, -90
190, -89
191, -89
192, -89
193, -89
193, -90
192, -90
191, -90
191, -91
191, -92
192, -92
192, -93
192, -92
191, -92
192, -92
193, -92
193, -93
192, -93
191, -93
191, -94
192, -94
192, -95
192, -96
192, -97
193, -97
193, -98
-43, -220
-43, -221
-43, -220
-43, -219
-44, -219
-43, -218
-43, -217
-42, -217
-42, -216
-43, -216
-42, -216
-42, -217
-42, -218
-43, -218
-43, -219
-44, -219
-43, -219
-43, -218
-42, -217
-42, -216
-43, -216
-44, -216
-45, -216
-46, -216
-46, -217
-46, -216
-45, -216
-44, -216
-43, -216
-42, -216
-42, -217
-42, -218
-43, -218
-43, -219
-44, -219
-43, -219
-43, -218
-42, -218
-42, -217
-42, -216
-43, -216
-44, -216
-45, -216
-46, -216
-47, -216
-48, -216
-48, -217
-49, -217
-49, -216
-49, -215
-49, -214
-49, -213
-49, -212
-48, -212
-48, -211
-48, -210
-48, -209
-48, -208
-48, -207
-48, -206
-47, -206
-46, -206
-45, -206
-44, -206
-43, -206
-42, -206
-41, -206
-40, -206
-39, -206
-39, -207
-39, -206
-40, -206
-41, -205
-42, -205
-43, -205
-44, -205
-45, -205
-46, -205
-47, -205
-47, -204
-48, -204
-48, -203
-48, -202
-48, -201
-47, -201
-47, -200
-48, -200
-48, -199
-48, -198
-48, -199
-47, -200
-47, -201
-48, -201
-48, -202
-48, -203
-49, -203
-48, -203
-48, -204
-47, -204
-47, -205
-46, -205
-45, -205
-44, -205
-43, -206
-42, -206
-41, -206
-40, -206
-40, -207
-41, -207
-41, -208
-40, -208
-40, -209
-41, -209
-42, -208
-43, -208
-44, -208
-45, -208
-46, -208
-47, -209
-48, -209
-49, -209
-50, -209
-51, -209
-52, -209
-53, -209
-54, -209
-54, -208
-55, -208
-56, -208
-56, -207
-57, -207
-58, -207
-58, -206
-59, -206
-59, -205
-60, -205
-61, -205
-62, -205
-63, -205
-64, -205
-65, -205
-66, -204
-66, -205
-67, -205
-67, -206
-67, -207
-67, -208
-68, -208
-68, -209
-69, -209
-70, -210
-70, -211
-71, -211
-71, -212
-71, -213
-71, -214
-71, -215
-72, -215
-71, -215
-71, -216
-71, -217
-72, -217
-72, -218
-73, -218
-73, -219
-72, -219
-71, -219
-72, -219
-72, -218
-71, -218
-72, -218
-72, -219
-72, -218
-73, -218
-74, -218
-74, -217
-75, -217
-75, -218
-75, -219
-76, -219
-75, -219
-75, -218
-75, -217
-74, -217
-73, -216
-73, -215
-73, -216
-74, -217
-74, -218
-75, -218
-75, -219
-75, -220
-75, -219
-76, -219
-76, -218
-77, -218
-78, -218
-77, -218
-77, -219
-76, -219
-76, -220
-76, -221
-76, -222
-76, -223
-76, -224
-76, -223
-76, -222
-75, -222
-75, -221
-75, -220
-74, -220
-74, -219
-73, -219
-74, -219
-74, -218
-74, -217
-74, -216
-75, -216
-75, -215
-76, -215
-76, -216
-77, -216
-77, -217
-76, -217
-76, -216
-75, -216
-75, -215
-76, -215
-75, -214
-76, -214
-77, -214
-78, -214
-78, -215
-79, -216
-79, -217
-79, -218
-79, -219
-80, -219
-80, -218
-81, -218
-81, -219
-80, -219
-80, -220
-79, -220
-78, -220
-78, -219
-77, -219
-76, -219
-76, -218
-75, -218
-74, -218
-73, -218
-73, -217
-72, -217
-72, -216
-72, -215
-71, -215
-71, -214
-70, -214
-70, -213
-70, -214
-70, -215
-71, -215
-72, -214
-73, -214
-73, -213
-72, -213
-72, -212
-71, -212
-70, -212
-69, -212
-69, -211
-68, -210
-69, -210
-69, -209
-69, -208
-70, -208
-69, -208
-69, -207
-68, -207
-67, -207
-67, -206
-68, -206
-68, -207
-69, -207
-68, -208
-68, -209
-67, -209
-67, -210
-68, -210
-68, -211
-68, -212
-69, -212
-70, -211
-71, -211
-72, -211
-73, -211
-74, -211
-74, -210
-73, -210
-73, -209
-72, -209
-72, -208
-72, -207
-72, -208
-73, -208
-73, -209
-73, -210
-74, -210
-74, -211
-73, -211
-72, -211
-72, -210
-73, -210
-73, -211
-74, -211
-74, -212
-74, -213
-74, -214
-74, -215
-74, -214
-73, -214
-73, -213
-72, -213
-73, -212
-73, -211
-74, -211
-74, -212
-74, -213
-73, -213
-73, -212
-73, -211
-72, -211
-73, -211
-74, -211
-74, -212
-74, -213
-74, -214
-74, -215
-75, -215
-75, -216
-76, -216
-77, -216
-78, -216
-79, -216
-79, -217
-79, -218
-80, -219
-80, -220
-80, -221
-80, -222
-80, -223
-80, -224
-79, -224
-79, -225
-80, -225
-81, -225
-82, -225
-82, -226
-82, -227
-82, -226
-81, -226
-80, -226
-80, -225
-79, -225
-78, -225
-77, -225
-77, -226
-77, -227
-78, -227
-78, -228
-78, -229
-78, -228
-78, -227
-78, -226
-78, -225
-78, -226
-78, -227
-78, -228
-77, -228
-76, -228
-75, -229
-74, -229
-74, -230
-75, -230
-74, -230
-73, -230
-73, -231
-72, -230
-71, -230
-71, -231
-71, -230
-71, -231
-71, -230
-71, -229
-71, -228
-72, -227
-73, -227
-74, -227
-74, -228
-74, -229
-73, -228
-73, -227
-72, -227
-72, -228
-72, -227
-71, -227
-70, -226
-69, -226
-68, -226
-67, -226
-68, -226
-68, -225
-69, -225
-69, -226
-70, -226
-71, -226
-71, -225
-72, -225
-73, -225
-74, -225
-75, -225
-75, -224
-74, -224
-75, -224
-75, -223
-75, -224
-74, -224
-74, -223
-73, -222
-72, -223
-71, -223
-71, -224
-71, -225
-71, -226
-70, -226
-70, -227
-71, -227
-71, -226
-71, -225
-71, -224
-70, -223
-70, -222
-70, -221
-70, -220
-70, -219
-70, -218
-70, -217
-70, -216
-69, -216
-69, -215
-68, -215
-67, -215
-67, -214
-67, -213
-68, -213
-69, -213
-69, -212
-70, -212
-71, -212
-72, -212
-72, -211
-72, -210
-71, -209
-70, -209
-69, -209
-69, -208
-68, -208
-68, -207
-68, -206
-69, -206
-70, -206
-71, -206
-72, -206
-72, -205
-73, -205
-73, -206
-74, -206
-74, -207
-74, -208
-75, -208
-75, -209
-75, -210
-75, -211
-76, -211
-76, -212
-76, -213
-75, -214
-75, -215
-74, -215
-74, -216
-73, -217
-73, -218
-72, -218
-73, -218
-73, -219
-74, -219
-75, -219
-76, -220
-76, -221
-77, -221
-77, -222
-78, -223
-78, -224
-79, -224
-79, -225
-80, -225
-80, -226
-81, -226
-82, -226
-82, -227
-83, -227
-84, -227
-84, -226
-83, -225
-83, -224
-82, -223
-82, -222
-81, -222
-81, -221
-80, -221
-80, -220
-79, -220
-79, -221
-78, -221
-78, -222
-77, -222
-77, -223
-77, -224
-76, -224
-76, -225
-75, -225
-75, -226
-74, -226
-73, -226
-72, -226
-71, -227
-70, -227
-69, -227
-68, -227
-68, -226
-67, -226
-66, -226
-65, -226
-65, -225
-65, -224
-65, -225
-64, -225
-63, -225
-62, -225
-63, -225
-64, -225
-65, -225
-66, -225
-67, -225
-67, -224
-67, -223
-68, -223
-69, -223
-69, -222
-70, -222
-70, -223
-71, -223
-71, -224
-72, -225
-72, -226
-73, -227
-73, -228
-73, -229
-74, -229
-75, -229
-76, -229
-76, -228
-77, -228
-77, -227
-78, -226
-79, -225
-79, -224
-80, -224
-80, -223
-81, -223
-82, -223
-82, -222
-83, -222
-83, -221
-83, -220
-83, -219
-83, -218
-82, -218
-82, -217
-81, -216
-80, -216
-79, -216
-79, -215
-78, -215
-77, -215
-77, -214
-76, -214
-75, -214
-74, -214
-74, -213
-73, -213
-72, -213
-72, -212
-72, -211
-72, -210
-71, -210
-71, -209
-70, -209
-69, -209
-69, -208
-69, -207
-68, -207
-68, -208
-67, -208
-67, -209
-66, -209
-66, -210
-66, -211
-65, -211
-64, -211
-63, -211
-62, -211
-61, -211
-60, -211
-59, -211
-59, -212
-58, -212
-57, -211
-56, -211
-56, -210
-55, -209
-54, -209
-54, -208
-55, -208
-55, -207
-54, -207
-54, -208
-53, -208
-52, -208
-52, -209
-51, -209
-50, -209
-50, -210
-49, -210
-48, -210
-48, -211
-49, -211
-49, -212
-49, -213
-49, -214
-49, -215
-48, -216
-48, -217
-47, -217
-46, -216
-45, -216
-44, -216
-43, -216
-43, -217
-44, -217
-44, -218
-44, -219
-43, -219
-43, -218
-44, -218
-43, -218
-44, -218
-45, -218
-46, -218
-46, -219
-47, -219
-47, -218
-46, -218
-45, -218
-44, -218
-43, -218
-43, -217
-42, -217
-42, -216
-42, -217
-43, -217
-44, -217
-45, -217
-46, -217
-47, -217
-48, -217
-48, -218
-49, -218
-48, -218
-47, -218
-46, -218
-45, -218
-44, -218
-44, -217
-43, -217
-42, -217
-42, -216
-43, -216
-44, -216
-45, -216
-46, -216
-47, -216
-48, -216
-48, -215
-48, -214
-49, -213
-49, -212
-48, -212
-48, -213
-49, -213
-49, -214
-49, -215
-48, -215
-48, -216
-47, -216
-46, -216
-45, -216
-44, -216
-43, -216
-43, -217
-43, -218
-44, -218
-44, -219
-44, -220
-43, -221
-43, -220
-43, -219
-43, -218
-42, -218
-42, -217
-42, -216
-43, -216
-44, -216
-45, -216
-46, -216
-47, -216
-48, -216
-49, -216
-49, -215
-49, -214
-49, -213
-49, -212
-49, -211
-49, -210
-50, -210
-50, -209
-51, -209
-52, -209
-52, -208
-53, -208
-54, -208
-55, -208
-56, -208
-57, -208
-58, -208
-59, -208
-60, -208
-61, -208
-62, -208
-63, -209
-64, -209
-64, -210
-65, -210
-66, -209
-67, -209
-67, -208
-68, -208
-69, -209
-69, -210
-69, -211
-70, -211
-70, -212
-71, -213
-71, -214
-71, -215
-72, -215
-73, -215
-73, -216
-74, -216
-75, -216
-76, -216
-76, -217
-76, -218
-76, -219
-76, -220
-76, -221
-77, -221
-77, -222
-78, -222
-78, -223
-79, -223
-79, -224
-78, -224
-78, -225
-77, -225
-76, -225
-75, -225
-75, -226
-74, -226
-73, -226
-73, -227
-72, -227
-72, -226
-71, -226
-70, -226
-69, -226
-69, -225
-68, -225
-67, -225
-66, -224
-65, -224
-65, -223
-65, -222
-65, -221
-66, -221
-66, -220
-67, -220
-67, -219
-68, -219
-68, -218
-69, -218
-70, -218
-71, -218
-71, -217
-72, -217
-73, -217
-74, -217
-74, -216
-75, -216
-76, -215
-77, -215
-77, -214
-78, -214
-79, -214
-80, -214
-80, -213
-81, -213
-82, -213
-83, -213
-84, -214
-84, -213
-85, -213
-86, -212
-87, -212
-87, -211
-88, -211
-88, -210
-89, -210
-89, -209
-90, -209
-90, -208
-91, -207
-92, -207
-92, -206
-93, -205
-94, -204
-95, -204
-95, -203
-96, -203
-96, -202
-97, -201
-98, -201
-98, -200
-99, -200
-99, -199
-100, -199
-100, -198
-101, -198
-101, -199
-102, -199
-102, -198
-102, -197
-102, -196
-102, -195
-103, -195
-103, -194
-103, -193
-104, -192
-104, -191
-104, -190
-104, -189
-104, -188
-105, -188
-105, -187
-105, -186
-105, -185
-105, -184
-105, -183
-105, -182
-106, -182
-106, -181
-107, -180
-108, -180
-109, -179
-109, -178
-110, -178
-110, -177
-111, -176
-111, -175
-112, -175
-112, -174
-113, -174
-113, -173
-113, -172
-112, -173
-112, -172
-112, -171
-112, -170
-113, -170
-113, -169
-114, -169
-115, -169
-116, -169
-117, -169
-118, -170
-119, -170
-120, -170
-121, -170
-122, -170
-123, -170
-124, -170
-125, -170
-126, -169
-127, -169
-128, -169
-129, -169
-130, -169
-131, -169
-132, -168
-133, -168
-134, -167
-135, -167
-135, -166
-136, -166
-136, -165
-137, -165
-137, -164
-138, -164
-139, -163
-139, -162
-139, -161
-140, -161
-140, -160
-141, -160
-142, -160
-142, -161
-142, -162
-143, -162
-143, -161
-144, -161
-143, -160
-143, -161
-142, -161
-142, -160
-142, -159
-143, -159
-143, -160
-144, -160
-144, -161
-143, -161
-143, -162
-142, -162
-142, -161
-141, -161
-141, -160
-142, -160
-143, -160
-142, -160
-142, -159
-143, -159
-143, -160
-143, -159
-143, -160
-143, -159
-142, -159
-143, -159
-143, -158
-144, -158
-145, -158
-145, -159
-145, -160
-146, -160
-146, -161
-145, -161
-145, -162
-145, -161
-146, -161
-146, -160
-147, -159
-146, -159
-147, -159
-147, -158
-146, -158
-146, -159
-146, -158
-147, -158
-148, -157
-147, -157
-147, -156
-146, -156
-145, -156
-145, -155
-144, -155
-144, -156
-143, -156
-142, -156
-141, -156
-141, -157
-140, -157
-140, -158
-140, -159
-139, -159
-138, -160
-138, -161
-138, -162
-138, -163
-138, -164
-138, -165
-138, -166
-139, -166
-139, -167
-140, -167
-141, -167
-142, -167
-143, -167
-143, -166
-144, -166
-145, -166
-145, -165
-146, -165
-147, -164
-147, -163
-148, -162
-149, -162
-150, -162
-150, -161
-151, -161
-152, -162
-153, -162
-154, -162
-154, -163
-154, -164
-155, -164
-154, -163
-154, -162
-153, -162
-153, -161
-154, -161
-153, -160
-154, -160
-154, -159
-155, -159
-155, -158
-155, -157
-154, -157
-154, -156
-154, -157
-153, -157
-154, -157
-154, -156
-154, -155
-155, -155
-156, -155
-156, -156
-156, -155
-155, -155
-154, -155
-154, -156
-153, -156
-153, -157
-152, -157
-151, -158
-151, -159
-150, -159
-150, -160
-150, -161
-149, -162
-148, -162
-148, -161
-148, -160
-148, -159
-147, -159
-147, -158
-147, -159
-146, -159
-146, -158
-146, -159
-147, -159
-147, -160
-147, -161
-148, -161
-148, -162
-148, -163
-147, -163
-147, -164
-146, -164
-145, -165
-144, -165
-144, -166
-143, -166
-142, -166
-141, -166
-140, -166
-140, -167
-139, -167
-138, -167
-137, -167
-137, -168
-136, -168
-135, -169
-134, -170
-133, -171
-132, -172
-131, -173
-130, -173
-130, -174
-129, -174
-129, -175
-128, -175
-128, -176
-127, -176
-127, -177
-126, -177
-126, -178
-126, -179
-125, -179
-124, -179
-123, -179
-122, -179
-122, -180
-121, -180
-120, -180
-120, -181
-119, -181
-118, -181
-117, -181
-116, -181
-115, -181
-115, -180
-114, -180
-114, -179
-113, -179
-113, -178
-113, -177
-112, -177
-112, -176
-111, -176
-110, -176
-110, -177
-109, -177
-108, -177
-107, -177
-106, -177
-106, -176
-106, -177
-107, -178
-107, -179
-108, -179
-108, -180
-109, -180
-109, -181
-110, -181
-111, -181
-110, -181
-109, -181
-108, -181
-107, -181
-107, -180
-106, -180
-105, -180
-104, -180
-103, -180
-103, -179
-102, -179
-101, -179
-100, -179
-100, -178
-99, -178
-98, -178
-97, -178
-96, -178
-96, -177
-96, -178
-96, -179
-96, -180
-95, -180
-95, -181
-95, -182
-95, -183
-95, -184
-95, -185
-95, -186
-95, -187
-95, -188
-95, -189
-95, -190
-95, -191
-95, -192
-94, -192
-93, -192
-92, -192
-92, -191
-91, -191
-90, -190
-90, -189
-89, -189
-89, -188
-88, -187
-88, -186
-87, -186
-87, -185
-87, -184
-86, -184
-87, -184
-87, -183
-87, -182
-88, -182
-88, -181
-89, -181
-90, -181
-90, -180
-91, -180
-91, -179
-92, -179
-92, -178
-93, -178
-93, -177
-94, -176
-94, -175
-95, -175
-95, -174
-96, -174
-96, -173
-97, -172
-97, -171
-98, -171
-98, -170
-98, -169
-99, -169
-100, -169
-101, -169
-102, -169
-103, -168
-103, -167
-103, -166
-103, -167
-104, -167
-103, -167
-103, -168
-104, -168
-105, -168
-106, -168
-107, -169
-107, -168
-108, -168
-109, -168
-109, -167
-110, -167
-111, -167
-111, -166
-111, -165
-112, -165
-112, -164
-113, -164
-114, -164
-115, -164
-116, -164
-117, -164
-118, -164
-119, -164
-120, -164
-121, -164
-122, -164
-123, -164
-124, -165
-125, -165
-126, -166
-127, -166
-127, -167
-128, -167
-128, -168
-129, -168
-129, -169
-129, -170
-130, -170
-130, -171
-131, -171
-131, -172
-132, -172
-132, -173
-133, -173
-133, -174
-134, -174
-135, -174
-135, -175
-136, -175
-137, -175
-138, -175
-138, -176
-139, -176
-140, -176
-141, -176
-142, -177
-143, -177
-144, -177
-144, -178
-145, -178
-146, -178
-147, -178
-147, -179
-148, -179
-149, -180
-150, -180
-151, -180
-151, -181
-152, -181
-153, -181
-153, -182
-154, -182
-155, -182
-155, -183
-156, -183
-157, -183
-157, -184
-158, -184
-159, -184
-160, -184
-161, -184
-162, -184
-163, -184
-164, -184
-165, -184
-165, -183
-166, -183
-167, -183
-168, -183
-169, -183
-169, -182
-170, -182
-170, -183
-170, -182
-171, -182
-172, -182
-173, -181
-174, -181
-175, -181
-175, -180
-176, -180
-177, -180
-178, -180
-178, -179
-179, -179
-180, -179
-181, -179
-181, -178
-182, -178
-183, -178
-183, -177
-184, -177
-185, -177
-186, -177
-186, -176
-187, -176
-188, -176
-189, -176
-190, -176
-191, -176
-192, -176
-193, -176
-194, -176
-195, -176
-196, -176
-197, -176
-198, -176
-199, -175
-200, -175
-201, -175
-202, -175
-203, -175
-204, -175
-205, -176
-206, -176
-206, -177
-207, -177
-208, -177
-208, -178
-209, -178
-210, -179
-211, -179
-212, -179
-213, -179
-213, -178
-214, -178
-214, -177
-215, -176
-215, -175
-216, -175
-216, -174
-216, -173
-217, -173
-217, -172
-218, -172
-219, -172
-219, -171
-220, -171
-220, -170
-221, -170
-221, -169
-222, -169
-222, -168
-223, -167
-223, -166
-224, -166
-224, -165
-225, -165
-225, -164
-226, -164
-226, -163
-227, -163
-228, -162
-229, -162
-229, -161
-230, -161
-230, -160
-231, -160
-232, -159
-233, -159
-233, -158
-234, -158
-234, -157
-235, -157
-236, -156
-237, -156
-237, -155
-238, -155
-239, -154
-240, -154
-241, -154
-242, -153
-243, -153
-244, -153
-245, -153
-246, -153
-247, -153
-248, -153
-249, -153
-249, -154
-250, -154
-250, -153
-251, -153
-252, -153
-252, -152
-253, -152
-254, -152
-255, -152
-256, -152
-257, -152
-258, -153
-259, -153
-259, -154
-260, -154
-261, -154
-262, -155
-263, -155
-264, -155
-265, -155
-266, -155
-267, -155
-268, -155
-269, -155
-270, -155
-271, -155
-271, -156
-272, -156
-272, -157
-273, -158
-273, -159
-273, -160
-273, -161
-274, -160
-275, -160
-276, -160
-277, -160
-278, -160
-278, -161
-277, -161
-276, -161
-277, -160
-277, -159
-278, -159
-278, -158
-279, -158
-279, -157
-279, -156
-278, -156
-277, -156
-276, -156
-275, -156
-274, -156
-273, -156
-273, -157
-272, -157
-272, -158
-273, -159
-273, -160
-273, -161
-273, -162
-274, -162
-274, -163
-274, -164
-274, -165
-275, -166
-275, -167
